EmpId,EmpCounty
4080,Luxembourg
4081,Fiji
4082,Vanuatu
4083,Lesotho
4084,Bermuda
4085,Lithuania
4086,Vatican City State
4087,Spain
4088,Slovenia
4089,Equatorial Guinea
4090,El Salvador
4091,Cameroon
4092,Finland
4093,Lebanon
4094,Nauru
4095,Brunei Darussalam
4096,Christmas Island
4097,Laos
4098,Christmas Island
4099,Sao Tome
4100,Hong Kong
4101,Virgin Islands (U.S.)
4102,Nepal
4103,Sao Tome
4104,Mozambique
4105,Poland
4106,Iceland
4107,Mali
4108,French Guiana
4109,Russian Federation
4110,Puerto Rico
4111,Bahrain
4112,Yugoslavia
4113,San Marino
4114,Poland
4115,Nigeria
4116,Burundi
4117,Malta
4118,Grenada
4119,St Vincent/Grenadines
4120,Brazil
4121,Andorra
4122,Mali
4123,Estonia
4124,Bhutan
4125,Germany
4126,Maldives
4127,French Polynesia
4128,Liechtenstein
4129,St.Pierre
4130,American Samoa
4131,Italy
4132,Colombia
4133,Taiwan
4134,Virgin Islands (U.S.)
4135,Nigeria
4136,Georgia
4137,Nicaragua
4138,French Polynesia
4139,Bahrain
4140,Christmas Island
4141,East Timor
4142,Guyana
4143,Jordan
4144,Jamaica
4145,Togo
4146,Netherlands
4147,Brazil
4148,United Kingdom
4149,American Samoa
4150,Bosnia And Herzegowina
4151,Ireland
4152,Barbados
4153,American Samoa
4154,Belgium
4155,Grenada
4156,Virgin Islands (U.S.)
4157,Bouvet Island
4158,Panama
4159,Malaysia
4160,Guinea-bissau
4161,Nepal
4162,Japan
4163,Montserrat
4164,Micronesia
4165,Israel
4166,Tuvalu
4167,St.Pierre
4168,Zambia
4169,France
4170,Antarctica
4171,Mauritania
4172,Nepal
4173,Niger
4174,Tonga
4175,Benin
4176,Burundi
4177,Greenland
4178,Bhutan
4179,Lesotho
4180,Norway
4181,Palau
4182,Cambodia
4183,Ecuador
4184,Gibraltar
4185,Haiti
4186,Uruguay
4187,Rwanda
4188,St. Helena
4189,Jamaica
4190,Marshall Islands
4191,Zimbabwe
4192,Sao Tome
4193,Taiwan
4194,Saudi Arabia
4195,Norway
4196,Malaysia
4197,Thailand
4198,New Caledonia
4199,Macedonia
4200,Sudan
4201,Antarctica
4202,Belgium
4203,Myanmar
4204,Tunisia
4205,Mauritius
4206,Kyrgyzstan
4207,Guyana
4208,Guinea
4209,St. Helena
4210,Cocos Islands
4211,United Arab Emirates
4212,Korea (South)
4213,Togo
4214,Northern Mariana Islands
4215,Nepal
4216,Jamaica
4217,Saint Kitts And Nevis
4218,Syrian Arab Republic
4219,Greece
4220,Iceland
4221,Mongolia
4222,Egypt
4223,Mexico
4224,Cape Verde
4225,American Samoa
4226,Vatican City State
4227,Antarctica
4228,Mozambique
4229,Andorra
4230,Lebanon
4231,Estonia
4232,Myanmar
4233,Portugal
4234,Zambia
4235,China
4236,Ecuador
4237,Christmas Island
4238,Belarus
4239,Martinique
4240,Norway
4241,Monaco
4242,Cyprus
4243,Monaco
4244,Gabon
4245,Monaco
4246,Paraguay
4247,Jamaica
4248,French Guiana
4249,Saint Lucia
4250,Malaysia
4251,Falkland Islands (Malvinas)
4252,Cameroon
4253,Pitcairn
4254,Chad
4255,Northern Mariana Islands
4256,Mauritius
4257,Sao Tome
4258,Malta
4259,Bermuda
4260,Morocco
4261,Sweden
4262,Martinique
4263,Brazil
4264,Ghana
4265,Belarus
4266,Ireland
4267,Jordan
4268,St.Pierre
4269,Falkland Islands (Malvinas)
4270,Canada
4271,Kazakhstan
4272,American Samoa
4273,Bolivia
4274,Andorra
4275,St.Pierre
4276,Kyrgyzstan
4277,Brunei Darussalam
4278,Cuba
4279,Sri Lanka
4280,Saudi Arabia
4281,Rwanda
4282,Belgium
4283,Luxembourg
4284,Iran
4285,Burundi
4286,Pitcairn
4287,Lithuania
4288,Bolivia
4289,Jamaica
4290,Faroe Islands
4291,Bangladesh
4292,Macau
4293,Pitcairn
4294,Portugal
4295,Mexico
4296,Samoa
4297,Nicaragua
4298,El Salvador
4299,Somalia
4300,Montserrat
4301,Macau
4302,Guam
4303,Liechtenstein
4304,Cape Verde
4305,Syrian Arab Republic
4306,Anguilla
4307,Papua New Guinea
4308,Montserrat
4309,Burkina Faso
4310,Tunisia
4311,Tuvalu
4312,Montserrat
4313,Argentina
4314,Grenada
4315,Tajikistan
4316,Chad
4317,Iran
4318,East Timor
4319,Russian Federation
4320,Colombia
4321,Barbados
4322,Burkina Faso
4323,Mayotte
4324,Bhutan
4325,Tunisia
4326,Gabon
4327,Algeria
4328,Niger
4329,Namibia
4330,Kenya
4331,Azerbaijan
4332,Saudi Arabia
4333,Andorra
4334,Ecuador
4335,Eritrea
4336,Tokelau
4337,Paraguay
4338,New Caledonia
4339,Nepal
4340,Costa Rica
4341,Ethiopia
4342,Cayman Islands
4343,Cameroon
4344,Lithuania
4345,Anguilla
4346,Austria
4347,Norfolk Island
4348,South Africa
4349,Mayotte
4350,Norfolk Island
4351,Kazakhstan
4352,Algeria
4353,New Zealand
4354,Trinidad And Tobago
4355,Guinea-bissau
4356,Albania
4357,Virgin Islands (U.S.)
4358,Central African Rep
4359,Honduras
4360,Micronesia
4361,Estonia
4362,Suriname
4363,Norway
4364,Hong Kong
4365,French Guiana
4366,Hong Kong
4367,United States
4368,Saudi Arabia
4369,United Arab Emirates
4370,Guinea-bissau
4371,Mauritius
4372,Libya
4373,Cambodia
4374,Nepal
4375,Taiwan
4376,East Timor
4377,Hungary
4378,Niger
4379,Antarctica
4380,Burundi
4381,Japan
4382,Liberia
4383,Martinique
4384,Croatia
4385,Virgin Islands (British)
4386,Chad
4387,Sweden
4388,Trinidad And Tobago
4389,Belgium
4390,Mali
4391,Cameroon
4392,Spain
4393,New Caledonia
4394,Montserrat
4395,Saint Kitts And Nevis
4396,Macau
4397,Guinea-bissau
4398,St.Pierre
4399,Ethiopia
4400,Uruguay
4401,Tanzania
4402,Christmas Island
4403,Sri Lanka
4404,Cape Verde
4405,French Guiana
4406,Virgin Islands (British)
4407,Indonesia
4408,Tanzania
4409,Switzerland
4410,Mali
4411,Syrian Arab Republic
4412,Azerbaijan
4413,Bahrain
4414,Germany
4415,Uruguay
4416,St. Helena
4417,Colombia
4418,Solomon Islands
4419,Uruguay
4420,Falkland Islands (Malvinas)
4421,Comoros
4422,Liechtenstein
4423,Greenland
4424,Kazakhstan
4425,Bhutan
4426,Philippines
4427,China
4428,Vanuatu
4429,Albania
4430,Bhutan
4431,Bhutan
4432,Uzbekistan
4433,Maldives
4434,Burkina Faso
4435,Mali
4436,Kyrgyzstan
4437,Central African Rep
4438,Cayman Islands
4439,Spain
4440,Monaco
4441,Cape Verde
4442,Marshall Islands
4443,Cuba
4444,Uzbekistan
4445,Taiwan
4446,Armenia
4447,Portugal
4448,Papua New Guinea
4449,Slovakia
4450,Iceland
4451,Russian Federation
4452,Taiwan
4453,Egypt
4454,Netherlands
4455,Barbados
4456,Tanzania
4457,Guinea
4458,Sweden
4459,Bahrain
4460,Jamaica
4461,Sierra Leone
4462,Guinea-bissau
4463,Estonia
4464,Virgin Islands (U.S.)
4465,Greece
4466,Costa Rica
4467,Gibraltar
4468,Poland
4469,Grenada
4470,Virgin Islands (British)
4471,Qatar
4472,Hungary
4473,Belize
4474,Viet Nam
4475,Zimbabwe
4476,Cyprus
4477,Lithuania
4478,Latvia
4479,Tunisia
4480,Pakistan
4481,Namibia
4482,Cambodia
4483,Saint Lucia
4484,Uzbekistan
4485,Niue
4486,Bosnia And Herzegowina
4487,Oman
4488,Rwanda
4489,Costa Rica
4490,Bahamas
4491,Aruba
4492,Albania
4493,Madagascar
4494,Morocco
4495,Lesotho
4496,Niue
4497,Christmas Island
4498,Malta
4499,Ukraine
4500,Malta
4501,Austria
4502,Senegal
4503,Virgin Islands (U.S.)
4504,St.Pierre
4505,Cyprus
4506,Croatia
4507,Korea (North)
4508,Uzbekistan
4509,Mozambique
4510,Latvia
4511,Poland
4512,Kyrgyzstan
4513,Australia
4514,Germany
4515,Uzbekistan
4516,Liechtenstein
4517,Netherlands Antilles
4518,Micronesia
4519,Cuba
4520,Belgium
4521,Lebanon
4522,Christmas Island
4523,Turkey
4524,Botswana
4525,Liberia
4526,Haiti
4527,Colombia
4528,United Arab Emirates
4529,Greenland
4530,Vatican City State
4531,Faroe Islands
4532,China
4533,Iran
4534,Namibia
4535,St Vincent/Grenadines
4536,Tokelau
4537,Cook Islands
4538,Grenada
4539,Peru
4540,Seychelles
4541,Saint Kitts And Nevis
4542,Ghana
4543,Togo
4544,Latvia
4545,Costa Rica
4546,Bhutan
4547,Taiwan
4548,Papua New Guinea
4549,Mayotte
4550,Iraq
4551,Romania
4552,Gibraltar
4553,Saudi Arabia
4554,Uruguay
4555,Austria
4556,Iran
4557,Colombia
4558,Bhutan
4559,Moldova
4560,Tonga
4561,Sierra Leone
4562,Mali
4563,South Africa
4564,Guinea-bissau
4565,Chile
4566,Sierra Leone
4567,Pitcairn
4568,Libya
4569,Belize
4570,Gabon
4571,Netherlands Antilles
4572,Sierra Leone
4573,Bahrain
4574,Yemen
4575,Colombia
4576,Cote D`ivoire
4577,Hong Kong
4578,Papua New Guinea
4579,India
4580,Lesotho
4581,Comoros
4582,Venezuela
4583,Nigeria
4584,Saint Kitts And Nevis
4585,Malta
4586,United Arab Emirates
4587,French Guiana
4588,Niue
4589,El Salvador
4590,Namibia
4591,Cameroon
4592,Turkey
4593,Afghanistan
4594,Finland
4595,Canada
4596,Mayotte
4597,Iran
4598,Senegal
4599,Eritrea
4600,Egypt
4601,Greenland
4602,Mauritius
4603,Belgium
4604,United States
4605,Madagascar
4606,Samoa
4607,Togo
4608,Somalia
4609,Norway
4610,Antigua And Barbuda
4611,Antarctica
4612,Viet Nam
4613,Kuwait
4614,Yugoslavia
4615,Guadeloupe
4616,Paraguay
4617,Spain
4618,Guinea-bissau
4619,Guadeloupe
4620,Antarctica
4621,Syrian Arab Republic
4622,Tonga
4623,Ecuador
4624,French S. Territories
4625,Namibia
4626,Burundi
4627,Gambia
4628,Belgium
4629,Panama
4630,Belarus
4631,Liechtenstein
4632,Somalia
4633,Equatorial Guinea
4634,Cocos Islands
4635,Antigua And Barbuda
4636,Cook Islands
4637,Madagascar
4638,Slovenia
4639,Antarctica
4640,Brazil
4641,Antigua And Barbuda
4642,Gibraltar
4643,Cote D`ivoire
4644,Aruba
4645,Estonia
4646,India
4647,Albania
4648,Mauritania
4649,Northern Mariana Islands
4650,Bouvet Island
4651,Honduras
4652,Tunisia
4653,Zaire
4654,Somalia
4655,Sao Tome
4656,El Salvador
4657,United Kingdom
4658,Taiwan
4659,Ecuador
4660,Ethiopia
4661,Papua New Guinea
4662,Namibia
4663,Guinea
4664,Falkland Islands (Malvinas)
4665,Falkland Islands (Malvinas)
4666,Yugoslavia
4667,Fiji
4668,Turkey
4669,Equatorial Guinea
4670,Puerto Rico
4671,Paraguay
4672,Iceland
4673,Romania
4674,Samoa
4675,Japan
4676,Estonia
4677,Poland
4678,Iceland
4679,India
4680,Jamaica
4681,Nauru
4682,Angola
4683,Norfolk Island
4684,Northern Mariana Islands
4685,Burundi
4686,Lithuania
4687,Cuba
4688,Bangladesh
4689,Vanuatu
4690,Saint Kitts And Nevis
4691,Germany
4692,Gabon
4693,Central African Rep
4694,Bhutan
4695,Qatar
4696,Central African Rep
4697,Bangladesh
4698,Hungary
4699,Bangladesh
4700,Korea (South)
4701,Chad
4702,Dominica
4703,Netherlands Antilles
4704,Taiwan
4705,Bulgaria
4706,Uruguay
4707,Romania
4708,Turkey
4709,Saint Lucia
4710,Georgia
4711,Mayotte
4712,Mauritius
4713,Iran
4714,Netherlands Antilles
4715,Chad
4716,Poland
4717,Suriname
4718,Turkey
4719,Somalia
4720,Zambia
4721,Iceland
4722,Christmas Island
4723,Uruguay
4724,Slovakia
4725,Guinea
4726,Bahamas
4727,Barbados
4728,Dominican Republic
4729,Iran
4730,Guatemala
4731,Qatar
4732,Cameroon
4733,Somalia
4734,Cuba
4735,Saint Kitts And Nevis
4736,Turkey
4737,Guatemala
4738,Chad
4739,Turkmenistan
4740,St.Pierre
4741,New Zealand
4742,Botswana
4743,Tajikistan
4744,Afghanistan
4745,Guadeloupe
4746,Lesotho
4747,Uganda
4748,Mexico
4749,Dominican Republic
4750,Malawi
4751,Cameroon
4752,Ghana
4753,Bahrain
4754,Bangladesh
4755,Bahamas
4756,Turkey
4757,Spain
4758,Ireland
4759,Guatemala
4760,Zimbabwe
4761,Belarus
4762,Zaire
4763,Zambia
4764,Sao Tome
4765,Oman
4766,Moldova
4767,Swaziland
4768,Brunei Darussalam
4769,Ecuador
4770,Switzerland
4771,Mayotte
4772,South Africa
4773,Jamaica
4774,Guam
4775,Cuba
4776,Faroe Islands
4777,Cote D`ivoire
4778,Estonia
4779,Somalia
4780,Gambia
4781,Slovenia
4782,Andorra
4783,Bangladesh
4784,Liechtenstein
4785,Netherlands Antilles
4786,Sao Tome
4787,Madagascar
4788,Virgin Islands (British)
4789,Estonia
4790,Lebanon
4791,Netherlands
4792,Haiti
4793,Bhutan
4794,Angola
4795,Moldova
4796,French Polynesia
4797,Sierra Leone
4798,Egypt
4799,Hungary
4800,Algeria
4801,Liechtenstein
4802,Macedonia
4803,Armenia
4804,Panama
4805,Reunion
4806,Mauritania
4807,Singapore
4808,El Salvador
4809,Denmark
4810,Austria
4811,Netherlands
4812,Czech Republic
4813,Burundi
4814,Tonga
4815,Mozambique
4816,Papua New Guinea
4817,Lebanon
4818,Nigeria
4819,Moldova
4820,Qatar
4821,Iraq
4822,Samoa
4823,Grenada
4824,Canada
4825,Israel
4826,Iraq
4827,Colombia
4828,Cambodia
4829,Qatar
4830,Vanuatu
4831,Moldova
4832,Laos
4833,El Salvador
4834,Rwanda
4835,Solomon Islands
4836,Marshall Islands
4837,Fiji
4838,Antigua And Barbuda
4839,Bolivia
4840,Gambia
4841,Netherlands
4842,Belize
4843,Macau
4844,Eritrea
4845,Bermuda
4846,Korea (North)
4847,Saudi Arabia
4848,Guadeloupe
4849,Guinea
4850,Turkey
4851,Somalia
4852,Barbados
4853,Cote D`ivoire
4854,Ghana
4855,Senegal
4856,Syrian Arab Republic
4857,Benin
4858,Turkey
4859,Liberia
4860,Monaco
4861,Vanuatu
4862,Norway
4863,Mauritius
4864,Suriname
4865,Belarus
4866,Greenland
4867,Belarus
4868,Nauru
4869,Mauritania
4870,Solomon Islands
4871,Kenya
4872,Sweden
4873,Liechtenstein
4874,Denmark
4875,Lithuania
4876,Poland
4877,El Salvador
4878,Brazil
4879,Antigua And Barbuda
4880,Burkina Faso
4881,Haiti
4882,Saudi Arabia
4883,Seychelles
4884,East Timor
4885,Saint Kitts And Nevis
4886,Madagascar
4887,Uruguay
4888,Comoros
4889,Singapore
4890,Angola
4891,Zimbabwe
4892,China
4893,Hungary
4894,San Marino
4895,Greece
4896,Chad
4897,Trinidad And Tobago
4898,Nicaragua
4899,Mongolia
4900,Spain
4901,Seychelles
4902,Guinea-bissau
4903,East Timor
4904,Kiribati
4905,Dominica
4906,Iceland
4907,Romania
4908,Equatorial Guinea
4909,Cameroon
4910,Mozambique
4911,China
4912,Yemen
4913,French Polynesia
4914,Ghana
4915,Nigeria
4916,Afghanistan
4917,Finland
4918,Papua New Guinea
4919,Palau
4920,French Polynesia
4921,Palau
4922,Swaziland
4923,Japan
4924,Israel
4925,St. Helena
4926,Benin
4927,San Marino
4928,Korea (South)
4929,Malta
4930,Egypt
4931,Egypt
4932,Montserrat
4933,Kiribati
4934,Benin
4935,Jamaica
4936,Hong Kong
4937,St.Pierre
4938,Brazil
4939,Cayman Islands
4940,Mali
4941,Central African Rep
4942,East Timor
4943,Portugal
4944,El Salvador
4945,Kazakhstan
4946,American Samoa
4947,Sudan
4948,Malta
4949,Kenya
4950,Nigeria
4951,Oman
4952,Bosnia And Herzegowina
4953,China
4954,Central African Rep
4955,Tokelau
4956,Iceland
4957,Cocos Islands
4958,United Kingdom
4959,St Vincent/Grenadines
4960,Gibraltar
4961,Germany
4962,Ecuador
4963,Yugoslavia
4964,United Arab Emirates
4965,Egypt
4966,Mozambique
4967,Belgium
4968,Tanzania
4969,India
4970,Paraguay
4971,Nepal
4972,Palau
4973,Swaziland
4974,Virgin Islands (U.S.)
4975,Russian Federation
4976,Lesotho
4977,Somalia
4978,Panama
4979,Reunion
4980,Cook Islands
4981,Montserrat
4982,Niger
4983,United States
4984,Northern Mariana Islands
4985,Cambodia
4986,Angola
4987,Cameroon
4988,Libya
4989,Gabon
4990,Rwanda
4991,Kiribati
4992,Mali
4993,St. Helena
4994,Dominican Republic
4995,Hong Kong
4996,France
4997,Marshall Islands
4998,South Africa
4999,Madagascar
5000,Guadeloupe
5001,Chad
5002,Madagascar
5003,Papua New Guinea
5004,Martinique
5005,Sierra Leone
5006,Samoa
5007,Iraq
5008,Paraguay
5009,Czech Republic
5010,Kazakhstan
5011,Paraguay
5012,Zambia
5013,Paraguay
5014,Gambia
5015,Samoa
5016,Ireland
5017,United Arab Emirates
5018,Iraq
5019,Mexico
5020,Thailand
5021,United States
5022,Kyrgyzstan
5023,Sierra Leone
5024,Croatia
5025,Indonesia
5026,Austria
5027,Gambia
5028,Belize
5029,Libya
5030,Macau
5031,India
5032,Togo
5033,Micronesia
5034,Faroe Islands
5035,Central African Rep
5036,Comoros
5037,Portugal
5038,Central African Rep
5039,Samoa
5040,Armenia
5041,Kazakhstan
5042,Paraguay
5043,Nicaragua
5044,Mayotte
5045,Sudan
5046,Sweden
5047,Yugoslavia
5048,Finland
5049,Ecuador
5050,Poland
5051,Grenada
5052,Burkina Faso
5053,American Samoa
5054,Costa Rica
5055,Algeria
5056,Sierra Leone
5057,Guadeloupe
5058,Niger
5059,Haiti
5060,Turkmenistan
5061,Bhutan
5062,United Arab Emirates
5063,Croatia
5064,Costa Rica
5065,Colombia
5066,Benin
5067,Guadeloupe
5068,Cameroon
5069,Micronesia
5070,Belize
5071,Sierra Leone
5072,Thailand
5073,Mayotte
5074,Brazil
5075,Bermuda
5076,Guatemala
5077,Venezuela
5078,Malawi
5079,Nicaragua
5080,South Africa
5081,Tuvalu
5082,Philippines
5083,Central African Rep
5084,Belarus
5085,Antigua And Barbuda
5086,Taiwan
5087,Indonesia
5088,Indonesia
5089,United Kingdom
5090,Afghanistan
5091,Kyrgyzstan
5092,Gibraltar
5093,Gibraltar
5094,Somalia
5095,Monaco
5096,Moldova
5097,Guinea
5098,Viet Nam
5099,Equatorial Guinea
5100,Ukraine
5101,Ukraine
5102,Bahrain
5103,Qatar
5104,Falkland Islands (Malvinas)
5105,Mexico
5106,Chad
5107,Gibraltar
5108,India
5109,Turkmenistan
5110,United Arab Emirates
5111,El Salvador
5112,Brunei Darussalam
5113,Haiti
5114,Chad
5115,Cayman Islands
5116,Norway
5117,Burkina Faso
5118,Brazil
5119,Swaziland
5120,Algeria
5121,Estonia
5122,Christmas Island
5123,Bosnia And Herzegowina
5124,Jamaica
5125,Dominican Republic
5126,Faroe Islands
5127,Samoa
5128,Myanmar
5129,Guadeloupe
5130,Vanuatu
5131,Belgium
5132,Virgin Islands (U.S.)
5133,French Guiana
5134,Guinea-bissau
5135,Iraq
5136,Vatican City State
5137,Mozambique
5138,Bangladesh
5139,French S. Territories
5140,Eritrea
5141,Seychelles
5142,Russian Federation
5143,United Arab Emirates
5144,Liechtenstein
5145,Turkmenistan
5146,Korea (South)
5147,Niue
5148,Peru
5149,Cameroon
5150,Equatorial Guinea
5151,Grenada
5152,Philippines
5153,Poland
5154,Macedonia
5155,Virgin Islands (U.S.)
5156,Nigeria
5157,Tajikistan
5158,Dominican Republic
5159,Gambia
5160,Sri Lanka
5161,Bahrain
5162,French Polynesia
5163,China
5164,Portugal
5165,Palau
5166,Yugoslavia
5167,Albania
5168,Estonia
5169,Virgin Islands (U.S.)
5170,Spain
5171,Luxembourg
5172,Germany
5173,Myanmar
5174,Tunisia
5175,Austria
5176,Sierra Leone
5177,Croatia
5178,Burundi
5179,Botswana
5180,Kazakhstan
5181,Netherlands
5182,Cote D`ivoire
5183,Tunisia
5184,Togo
5185,Saint Lucia
5186,Tajikistan
5187,San Marino
5188,Maldives
5189,Nauru
5190,Virgin Islands (British)
5191,Seychelles
5192,Malta
5193,Swaziland
5194,Dominican Republic
5195,Cote D`ivoire
5196,Bouvet Island
5197,Malaysia
5198,El Salvador
5199,Mayotte
5200,American Samoa
5201,Dominica
5202,Venezuela
5203,Macedonia
5204,Somalia
5205,Mexico
5206,Italy
5207,Lesotho
5208,Peru
5209,Ukraine
5210,United Arab Emirates
5211,Netherlands
5212,Yugoslavia
5213,Angola
5214,Saudi Arabia
5215,Ethiopia
5216,Gibraltar
5217,Rwanda
5218,Morocco
5219,Italy
5220,Djibouti
5221,Costa Rica
5222,Slovakia
5223,Cote D`ivoire
5224,Latvia
5225,Christmas Island
5226,Togo
5227,Netherlands Antilles
5228,Pitcairn
5229,Christmas Island
5230,Haiti
5231,Jamaica
5232,Philippines
5233,Mayotte
5234,El Salvador
5235,Cayman Islands
5236,Greenland
5237,Hong Kong
5238,Saudi Arabia
5239,Eritrea
5240,Seychelles
5241,Fiji
5242,Anguilla
5243,Saint Lucia
5244,Mongolia
5245,Benin
5246,Chile
5247,Guatemala
5248,Netherlands
5249,Spain
5250,Singapore
5251,Niue
5252,Anguilla
5253,India
5254,Israel
5255,Indonesia
5256,Germany
5257,Philippines
5258,Lesotho
5259,Sudan
5260,Congo
5261,Rwanda
5262,Uzbekistan
5263,St.Pierre
5264,Bahrain
5265,Slovakia
5266,France
5267,Lithuania
5268,Netherlands Antilles
5269,Pitcairn
5270,Cape Verde
5271,Germany
5272,Pitcairn
5273,Indonesia
5274,United Arab Emirates
5275,Somalia
5276,Seychelles
5277,Qatar
5278,Cayman Islands
5279,Bermuda
5280,Uruguay
5281,Togo
5282,Guyana
5283,Martinique
5284,Equatorial Guinea
5285,Costa Rica
5286,Egypt
5287,Puerto Rico
5288,Faroe Islands
5289,Zimbabwe
5290,Congo
5291,Mayotte
5292,Palau
5293,American Samoa
5294,Gabon
5295,Singapore
5296,Cayman Islands
5297,Yemen
5298,Ireland
5299,Tajikistan
5300,Antigua And Barbuda
5301,Viet Nam
5302,Denmark
5303,Albania
5304,Turkey
5305,Madagascar
5306,Tuvalu
5307,Vanuatu
5308,Virgin Islands (U.S.)
5309,St Vincent/Grenadines
5310,Barbados
5311,Panama
5312,Slovenia
5313,Slovakia
5314,Namibia
5315,Bulgaria
5316,Israel
5317,Australia
5318,Reunion
5319,Portugal
5320,Venezuela
5321,Slovenia
5322,Uruguay
5323,Bolivia
5324,American Samoa
5325,Guadeloupe
5326,Rwanda
5327,Estonia
5328,Italy
5329,Central African Rep
5330,Chile
5331,Equatorial Guinea
5332,Guadeloupe
5333,Costa Rica
5334,Czech Republic
5335,French Polynesia
5336,Vanuatu
5337,Chad
5338,Armenia
5339,India
5340,Germany
5341,Nicaragua
5342,Estonia
5343,Vatican City State
5344,Zaire
5345,Tanzania
5346,Poland
5347,Ukraine
5348,Jamaica
5349,East Timor
5350,Korea (South)
5351,Zambia
5352,Brazil
5353,Netherlands
5354,Mauritania
5355,Thailand
5356,Yugoslavia
5357,Mali
5358,Pitcairn
5359,Mayotte
5360,Iran
5361,Bhutan
5362,Oman
5363,Belize
5364,Colombia
5365,Cameroon
5366,Mozambique
5367,Madagascar
5368,Gibraltar
5369,Macedonia
5370,Northern Mariana Islands
5371,Namibia
5372,Yemen
5373,French S. Territories
5374,Eritrea
5375,Falkland Islands (Malvinas)
5376,Romania
5377,Guyana
5378,Nigeria
5379,Antigua And Barbuda
5380,Slovenia
5381,Sri Lanka
5382,Afghanistan
5383,Poland
5384,French Guiana
5385,Antarctica
5386,Central African Rep
5387,Christmas Island
5388,Pitcairn
5389,France
5390,Cocos Islands
5391,Iran
5392,Guadeloupe
5393,St.Pierre
5394,Swaziland
5395,Dominica
5396,Burkina Faso
5397,Marshall Islands
5398,Zaire
5399,French Guiana
5400,Finland
5401,Malta
5402,Kiribati
5403,Djibouti
5404,St. Helena
5405,Seychelles
5406,Turkmenistan
5407,Sweden
5408,Guinea
5409,Colombia
5410,Namibia
5411,Taiwan
5412,Falkland Islands (Malvinas)
5413,Palau
5414,Somalia
5415,Bangladesh
5416,Grenada
5417,Liechtenstein
5418,Togo
5419,Lebanon
5420,France
5421,India
5422,Trinidad And Tobago
5423,French Guiana
5424,Pakistan
5425,Peru
5426,Afghanistan
5427,Dominica
5428,St Vincent/Grenadines
5429,Nauru
5430,Zambia
5431,French Guiana
5432,Botswana
5433,Switzerland
5434,French Polynesia
5435,Cuba
5436,Bouvet Island
5437,Bolivia
5438,Comoros
5439,Mali
5440,Falkland Islands (Malvinas)
5441,Norfolk Island
5442,Spain
5443,Sudan
5444,Yemen
5445,United Arab Emirates
5446,Yugoslavia
5447,United States
5448,Yemen
5449,Grenada
5450,Luxembourg
5451,Iceland
5452,Israel
5453,Sudan
5454,Germany
5455,Fiji
5456,Russian Federation
5457,Iran
5458,Morocco
5459,Israel
5460,Bouvet Island
5461,Croatia
5462,Mauritania
5463,Poland
5464,Namibia
5465,Qatar
5466,Armenia
5467,Monaco
5468,Zimbabwe
5469,Russian Federation
5470,Laos
5471,Swaziland
5472,Puerto Rico
5473,Laos
5474,Tokelau
5475,Barbados
5476,Nicaragua
5477,Samoa
5478,Czech Republic
5479,Dominica
5480,Japan
5481,Swaziland
5482,Falkland Islands (Malvinas)
5483,Turkmenistan
5484,Guinea
5485,Lithuania
5486,Cuba
5487,Ireland
5488,Yugoslavia
5489,Chile
5490,Jamaica
5491,Senegal
5492,Korea (South)
5493,Indonesia
5494,Bolivia
5495,Slovenia
5496,Panama
5497,Gambia
5498,El Salvador
5499,Nigeria
5500,Monaco
5501,Spain
5502,Australia
5503,Cambodia
5504,Brunei Darussalam
5505,French S. Territories
5506,Bahamas
5507,Spain
5508,Uzbekistan
5509,Falkland Islands (Malvinas)
5510,Bolivia
5511,Rwanda
5512,Benin
5513,Kiribati
5514,Kuwait
5515,Liberia
5516,Russian Federation
5517,El Salvador
5518,Pakistan
5519,Cocos Islands
5520,Latvia
5521,Myanmar
5522,Colombia
5523,Philippines
5524,Honduras
5525,Nauru
5526,Mozambique
5527,Falkland Islands (Malvinas)
5528,Guadeloupe
5529,Zambia
5530,Afghanistan
5531,Jamaica
5532,Tunisia
5533,Togo
5534,Guatemala
5535,American Samoa
5536,Ecuador
5537,Bhutan
5538,United Arab Emirates
5539,Bulgaria
5540,Egypt
5541,Austria
5542,Mozambique
5543,Dominica
5544,Congo
5545,Central African Rep
5546,Belgium
5547,Central African Rep
5548,Pakistan
5549,Monaco
5550,Spain
5551,Pitcairn
5552,Malaysia
5553,Congo
5554,Guam
5555,Singapore
5556,Kuwait
5557,Denmark
5558,Hungary
5559,Central African Rep
5560,Jordan
5561,Zaire
5562,Kazakhstan
5563,Greece
5564,Lithuania
5565,Belize
5566,Tuvalu
5567,Mongolia
5568,Lithuania
5569,Nauru
5570,Equatorial Guinea
5571,Turkey
5572,Israel
5573,Russian Federation
5574,India
5575,Equatorial Guinea
5576,Venezuela
5577,Denmark
5578,Libya
5579,Jamaica
5580,Saint Lucia
5581,Bangladesh
5582,Israel
5583,Congo
5584,Somalia
5585,Romania
5586,Sudan
5587,Zimbabwe
5588,Pitcairn
5589,Gabon
5590,Saint Kitts And Nevis
5591,St.Pierre
5592,Jordan
5593,Gabon
5594,Bahrain
5595,Sri Lanka
5596,St.Pierre
5597,Indonesia
5598,Cuba
5599,Thailand
5600,Vatican City State
5601,Paraguay
5602,Netherlands Antilles
5603,Brunei Darussalam
5604,Jordan
5605,Ghana
5606,Zimbabwe
5607,Georgia
5608,Pakistan
5609,Madagascar
